record_id,workload,mode,conditional_projected_native_ratio,conditional_first_target,conditional_first_target_gain,factory_utility,shot_fabric_utility,logical_cycle_utility,decoder_utility,host_feedback_utility,shot_lane_evidence,effective_shot_lanes
practical_strongnative_32node_large128c0c127_20260704060230_c101_sim_tfim_5q_6steps_r2_seed2017,simulation,aggregate_ready,28198.2179813819,factory,9.99405874652823,9.99405874652823,1.0,1.0000590584101965,1.0000001960655183,1.0000001965993375,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_sim_tfim_5q_6steps_r3_seed3017,simulation,aggregate_ready,28232.973906984622,factory,9.99405874652823,9.99405874652823,1.0,1.0000590584101965,1.0000001960655183,1.0000001965993375,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c102_chem_4q_l1_grid9_r1_seed1043,chemistry,aggregate_ready,2152012.44166221,factory,9.98951858211969,9.98951858211969,1.0001046842731616,1.0001021840474802,1.0000024997147925,1.000000250549469,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c102_ml_digits_c2v4v6v8_128s_10q_d1_r0_seed17,ml,aggregate_ready,142287.92979323518,factory,9.99188663413492,9.99188663413492,1.000080199195614,1.0000791991264455,1.0000009999107782,1.0000010044873273,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c102_ml_digits_c2v4v6v8_128s_10q_d1_r0_seed23,ml,aggregate_ready,681592.4790100732,factory,9.99188663413492,9.99188663413492,1.000080199195614,1.0000791991264455,1.0000009999107782,1.0000010044873273,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c102_ml_digits_c2v4v6v8_128s_10q_d1_r0_seed31,ml,aggregate_ready,3375416.7783518797,factory,9.99188663413492,9.99188663413492,1.000080199195614,1.0000791991264455,1.0000009999107782,1.0000010044873273,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c102_ml_digits_c2v4v6v8_128s_10q_d1_r0_seed43,ml,aggregate_ready,3371485.206261242,factory,9.99188663413492,9.99188663413492,1.000080199195614,1.0000791991264455,1.0000009999107782,1.0000010044873273,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c102_ml_digits_c2v4v6v8_128s_10q_d1_r1_seed1017,ml,aggregate_ready,3246570.8356110677,factory,9.99188663413492,9.99188663413492,1.000080199195614,1.0000791991264455,1.0000009999107782,1.0000010044873273,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c102_ml_digits_c2v4v6v8_128s_10q_d1_r1_seed1023,ml,aggregate_ready,3421020.529727506,factory,9.99188663413492,9.99188663413492,1.000080199195614,1.0000791991264455,1.0000009999107782,1.0000010044873273,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c102_ml_digits_c2v4v6v8_128s_10q_d1_r1_seed1031,ml,aggregate_ready,701519.4177108764,factory,9.99188663413492,9.99188663413492,1.000080199195614,1.0000791991264455,1.0000009999107782,1.0000010044873273,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c102_ml_digits_c2v4v6v8_128s_10q_d1_r1_seed1043,ml,aggregate_ready,3424884.8247999414,factory,9.99188663413492,9.99188663413492,1.000080199195614,1.0000791991264455,1.0000009999107782,1.0000010044873273,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c102_ml_digits_c2v4v6v8_128s_10q_d1_r2_seed2017,ml,aggregate_ready,702900.1325728258,factory,9.99188663413492,9.99188663413492,1.000080199195614,1.0000791991264455,1.0000009999107782,1.0000010044873273,compiled_dependency_wave,10000.0
