record_id,workload,family,structural_config_id,ladder_group_id,independent_instance_id,seed,base_seed,repeat_round,quality_metric,native_quality,quantum_quality,quality_gap,default_tolerance,tolerance_multiplier,tolerance,noiseless_quality_pass,quality_status,measured_ladder_points,measured_ladder_fields,finite_shot_status,finite_shot_pass_probability,quality_ci_low,quality_ci_high,measurement_contract,measurement_contract_note,hardware_target_eligible,exclusion_reason
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3031,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-f1ccb2e9f51dbf5b,3031,31,3,test_accuracy,0.984375,0.765625,0.21875,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3031,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-f1ccb2e9f51dbf5b,3031,31,3,test_accuracy,0.984375,0.765625,0.21875,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3043,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-896a7dda699a2d49,3043,43,3,test_accuracy,0.984375,0.671875,0.3125,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3043,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-896a7dda699a2d49,3043,43,3,test_accuracy,0.984375,0.671875,0.3125,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3043,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-896a7dda699a2d49,3043,43,3,test_accuracy,0.984375,0.671875,0.3125,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_chordal_4n_grid9_r0_seed43,optimization,optimization_qaoa,cfg-8d46b6e923222db1,ladder-99ac68f5ba999983,instance-556fbed5e94d92bf,43,43,0,approximation_ratio,4.0,3.1457154773853633,0.21357113065365918,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_chordal_4n_grid9_r0_seed43,optimization,optimization_qaoa,cfg-8d46b6e923222db1,ladder-99ac68f5ba999983,instance-556fbed5e94d92bf,43,43,0,approximation_ratio,4.0,3.1457154773853633,0.21357113065365918,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_chordal_4n_grid9_r0_seed43,optimization,optimization_qaoa,cfg-8d46b6e923222db1,ladder-99ac68f5ba999983,instance-556fbed5e94d92bf,43,43,0,approximation_ratio,4.0,3.1457154773853633,0.21357113065365918,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_chordal_4n_grid9_r2_seed2043,optimization,optimization_qaoa,cfg-8d46b6e923222db1,ladder-99ac68f5ba999983,instance-15a64236c38f63fa,2043,43,2,approximation_ratio,4.0,3.1457154773853633,0.21357113065365918,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_chordal_4n_grid9_r2_seed2043,optimization,optimization_qaoa,cfg-8d46b6e923222db1,ladder-99ac68f5ba999983,instance-15a64236c38f63fa,2043,43,2,approximation_ratio,4.0,3.1457154773853633,0.21357113065365918,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_chordal_4n_grid9_r2_seed2043,optimization,optimization_qaoa,cfg-8d46b6e923222db1,ladder-99ac68f5ba999983,instance-15a64236c38f63fa,2043,43,2,approximation_ratio,4.0,3.1457154773853633,0.21357113065365918,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ladder_5n_grid9_r0_seed17,optimization,optimization_qaoa,cfg-5b81bc70f49e49d2,ladder-9a1cc0301c471359,instance-d9b22562f43cc518,17,17,0,approximation_ratio,5.0,3.6919417382415882,0.2616116523516824,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ladder_5n_grid9_r0_seed17,optimization,optimization_qaoa,cfg-5b81bc70f49e49d2,ladder-9a1cc0301c471359,instance-d9b22562f43cc518,17,17,0,approximation_ratio,5.0,3.6919417382415882,0.2616116523516824,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ladder_5n_grid9_r0_seed17,optimization,optimization_qaoa,cfg-5b81bc70f49e49d2,ladder-9a1cc0301c471359,instance-d9b22562f43cc518,17,17,0,approximation_ratio,5.0,3.6919417382415882,0.2616116523516824,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ladder_5n_grid9_r2_seed2017,optimization,optimization_qaoa,cfg-5b81bc70f49e49d2,ladder-9a1cc0301c471359,instance-fed4d08b4ae5cf98,2017,17,2,approximation_ratio,5.0,3.6919417382415882,0.2616116523516824,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ladder_5n_grid9_r2_seed2017,optimization,optimization_qaoa,cfg-5b81bc70f49e49d2,ladder-9a1cc0301c471359,instance-fed4d08b4ae5cf98,2017,17,2,approximation_ratio,5.0,3.6919417382415882,0.2616116523516824,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ladder_5n_grid9_r2_seed2017,optimization,optimization_qaoa,cfg-5b81bc70f49e49d2,ladder-9a1cc0301c471359,instance-fed4d08b4ae5cf98,2017,17,2,approximation_ratio,5.0,3.6919417382415882,0.2616116523516824,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ring_7n_grid9_r1_seed1023,optimization,optimization_qaoa,cfg-b07dfd4f2636c4da,ladder-6ec53fff5f9c9bc0,instance-59e5c38a70aa2697,1023,23,1,approximation_ratio,6.0,5.249999999999997,0.12500000000000044,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ring_7n_grid9_r1_seed1023,optimization,optimization_qaoa,cfg-b07dfd4f2636c4da,ladder-6ec53fff5f9c9bc0,instance-59e5c38a70aa2697,1023,23,1,approximation_ratio,6.0,5.249999999999997,0.12500000000000044,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ring_7n_grid9_r1_seed1023,optimization,optimization_qaoa,cfg-b07dfd4f2636c4da,ladder-6ec53fff5f9c9bc0,instance-59e5c38a70aa2697,1023,23,1,approximation_ratio,6.0,5.249999999999997,0.12500000000000044,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ring_7n_grid9_r3_seed3023,optimization,optimization_qaoa,cfg-b07dfd4f2636c4da,ladder-6ec53fff5f9c9bc0,instance-b9878f6942bcd35a,3023,23,3,approximation_ratio,6.0,5.249999999999997,0.12500000000000044,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ring_7n_grid9_r3_seed3023,optimization,optimization_qaoa,cfg-b07dfd4f2636c4da,ladder-6ec53fff5f9c9bc0,instance-b9878f6942bcd35a,3023,23,3,approximation_ratio,6.0,5.249999999999997,0.12500000000000044,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_qaoa_ring_7n_grid9_r3_seed3023,optimization,optimization_qaoa,cfg-b07dfd4f2636c4da,ladder-6ec53fff5f9c9bc0,instance-b9878f6942bcd35a,3023,23,3,approximation_ratio,6.0,5.249999999999997,0.12500000000000044,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r0_seed17,simulation,hamiltonian_simulation,cfg-f5ec48b012bad4c6,ladder-b0c1aee9ac3ea6b7,instance-9d2646deb8dc7629,17,17,0,absolute_observable_error,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,0.01,0.5,0.005,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r0_seed17,simulation,hamiltonian_simulation,cfg-f5ec48b012bad4c6,ladder-b0c1aee9ac3ea6b7,instance-9d2646deb8dc7629,17,17,0,absolute_observable_error,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,0.01,1.0,0.01,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r0_seed17,simulation,hamiltonian_simulation,cfg-f5ec48b012bad4c6,ladder-b0c1aee9ac3ea6b7,instance-9d2646deb8dc7629,17,17,0,absolute_observable_error,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,0.01,2.0,0.02,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r1_seed1017,simulation,hamiltonian_simulation,cfg-f5ec48b012bad4c6,ladder-b0c1aee9ac3ea6b7,instance-d585a09d111ea13e,1017,17,1,absolute_observable_error,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,0.01,0.5,0.005,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r1_seed1017,simulation,hamiltonian_simulation,cfg-f5ec48b012bad4c6,ladder-b0c1aee9ac3ea6b7,instance-d585a09d111ea13e,1017,17,1,absolute_observable_error,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,0.01,1.0,0.01,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r1_seed1017,simulation,hamiltonian_simulation,cfg-f5ec48b012bad4c6,ladder-b0c1aee9ac3ea6b7,instance-d585a09d111ea13e,1017,17,1,absolute_observable_error,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,0.01,2.0,0.02,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r2_seed2017,simulation,hamiltonian_simulation,cfg-f5ec48b012bad4c6,ladder-b0c1aee9ac3ea6b7,instance-3dc980a7668d8bd7,2017,17,2,absolute_observable_error,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,0.01,0.5,0.005,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r2_seed2017,simulation,hamiltonian_simulation,cfg-f5ec48b012bad4c6,ladder-b0c1aee9ac3ea6b7,instance-3dc980a7668d8bd7,2017,17,2,absolute_observable_error,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,0.01,1.0,0.01,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_sim_heisenberg_5q_6steps_r2_seed2017,simulation,hamiltonian_simulation,cfg-f5ec48b012bad4c6,ladder-b0c1aee9ac3ea6b7,instance-3dc980a7668d8bd7,2017,17,2,absolute_observable_error,-0.025259172203497292,-0.09172767502661766,0.06646850282312036,0.01,2.0,0.02,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
